GeneID	GSM2069823	GSM2069824	GSM2069825	GSM2069826	GSM2069827	GSM2069828	GSM2069829	GSM2069830	GSM2069831	GSM2069832	GSM2069833	GSM2069834	GSM2069835	GSM2069836	GSM2069837	GSM2069838	GSM2069839	GSM2069840	GSM2069841	GSM2069842	GSM2069843	GSM2069844	GSM2069845	GSM2069846	GSM2069847	GSM2069848	GSM2069849	GSM2069850
100287102	5	1	8	1	4	5	5	10	8	20	5	5	8	22	7	10	7	13	11	4	4	3	1	3	14	3	6	6
653635	852	394	1448	1476	1522	1291	655	1651	1541	638	1166	1187	1429	830	1125	855	1076	970	1526	924	989	863	983	783	1028	762	822	1192
102466751	22	7	50	13	150	49	27	48	46	21	65	32	45	25	42	34	49	38	20	23	55	24	69	17	50	20	15	43
107985730	1	0	3	6	5	1	0	5	7	2	2	1	4	4	2	0	0	1	2	0	1	1	1	1	4	1	1	0
100302278	1	0	1	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
645520	2	0	0	1	3	0	0	5	1	1	2	17	0	3	3	0	1	5	0	0	0	0	0	0	1	0	0	0
79501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100996442	106	56	120	75	188	120	40	148	129	65	112	72	137	68	26	43	96	67	20	100	152	57	86	13	46	67	49	47
729737	224	124	157	142	286	331	166	726	191	130	655	558	301	370	308	857	472	509	207	479	590	1116	356	98	312	383	95	226
102725121	3	2	16	4	6	1	5	9	19	14	6	3	15	26	12	12	14	28	18	6	4	2	1	5	13	2	3	3
102723897	1123	354	1383	2583	1895	1208	823	1837	1745	659	1332	1242	1478	1048	1262	941	1388	1306	1626	1142	1264	1064	1262	876	1279	1091	894	1200
102465909	13	5	33	7	89	22	13	33	21	11	43	17	25	18	22	17	32	46	9	10	23	12	28	7	19	21	7	18
107985721	2	0	6	4	5	2	0	6	12	3	4	2	8	9	1	2	2	1	1	1	0	1	1	2	8	1	1	1
112268260	121	25	42	19	84	13	41	105	92	15	69	20	35	32	6	14	52	45	16	21	35	149	44	21	41	12	14	13
729759	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0
100132287	243	125	247	309	316	367	236	1155	323	217	471	531	507	289	201	481	408	355	263	908	1247	549	261	130	673	620	152	269
105378947	19	6	6	3	12	3	4	13	10	1	10	7	0	5	1	2	8	6	3	2	1	8	6	5	3	1	2	0
101928626	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
113219467	2266	3537	9282	184	11432	19968	5967	28055	10368	6332	3781	4430	22593	14088	16825	11203	3687	34832	54930	20663	18716	8554	10225	21619	23328	20986	32972	16773
81399	8	3	12	4	17	4	5	6	17	12	10	8	6	9	3	2	9	24	0	13	18	11	12	4	9	6	3	5
100133331	256	133	227	275	325	440	242	959	419	277	496	589	339	303	199	427	441	326	289	752	1006	496	272	134	580	561	169	290
107984841	35	24	50	37	59	43	25	95	84	38	82	76	35	49	21	50	88	35	18	162	242	41	50	22	46	112	28	46
107984847	61	28	92	87	78	53	33	161	124	53	147	102	77	86	40	50	110	56	16	360	544	63	77	34	98	197	30	83
107984849	14	10	25	14	16	7	9	51	19	9	30	15	18	18	8	11	26	10	3	89	126	15	12	3	12	40	3	9
100288069	57	57	127	61	140	54	20	72	160	69	146	117	90	77	42	41	117	41	14	144	250	23	74	20	42	115	45	41
105378580	38	16	25	17	53	42	38	67	87	82	77	50	34	24	6	32	35	70	9	46	98	25	28	15	56	35	13	37
400728	30	13	18	17	95	11	17	35	39	50	42	18	8	24	1	7	31	32	5	25	46	8	11	7	17	10	2	16
79854	59	22	71	34	74	73	42	100	101	66	64	190	32	106	7	43	69	75	57	58	100	24	66	12	40	83	14	39
643837	1082	471	942	1630	1995	901	477	972	2147	1386	1391	1355	262	714	336	412	870	846	441	1108	1219	573	639	620	720	1574	681	452
107984850	0	0	4	1	19	3	1	3	3	1	1	0	2	3	1	0	0	0	0	3	0	0	2	4	2	1	0	4
284593	5	2	4	2	3	4	3	7	5	5	2	3	7	2	3	3	2	3	4	6	5	3	2	4	4	5	6	1
284600	1	1	3	3	5	2	3	0	223	5	2	2	3	51	0	0	6	55	27	1	1	1	12	5	239	2	10	4
100130417	13	8	9	0	2	10	2	20	347	16	4	8	6	2	6	1	33	18	16	1	0	8	29	2	613	3	0	55
107985728	22	7	13	0	4	19	0	5	410	34	6	4	7	2	2	1	65	7	2	2	0	0	26	1	318	5	1	34
148398	737	179	211	286	298	578	354	508	1080	591	411	1128	313	777	316	286	362	954	2082	569	396	674	320	1994	2506	992	812	554
26155	10877	2065	4725	5731	7375	4334	2794	5885	9284	7923	6521	15260	2053	7691	4145	2519	4264	6175	8179	5808	4607	5559	3128	15540	3654	10242	6147	3550
339451	1014	68	222	818	330	660	92	284	2817	548	559	1145	348	644	634	286	323	1120	421	657	862	430	590	523	1630	476	405	329
84069	212	107	2	10	32	41	8	47	733	142	310	305	20	174	119	91	66	113	83	213	196	1293	1858	311	376	50	161	25
84808	24	15	5	41	54	38	2	12	111	25	45	42	4	167	197	41	13	31	146	66	109	286	3219	147	88	39	126	7
57801	420	111	379	20	162	606	261	154	330	156	151	386	140	931	279	88	217	348	516	979	847	108	439	3203	225	301	546	245
9636	1305	951	609	96	457	973	900	1015	2779	2120	2094	7590	1598	7459	968	1553	1775	7243	2187	801	312	578	704	8400	1040	2947	895	5333
375790	22058	3865	11190	7802	15849	14032	5969	10124	33406	34352	45479	23903	2150	9382	14232	3785	14928	13487	12092	12820	12518	4674	9313	13404	3785	16770	10391	2871
100288175	114	29	15	68	126	174	62	13	158	195	48	46	11	233	16	20	6	94	21	62	80	24	32	182	2	32	98	9
112267874	29	29	36	23	55	35	33	26	45	39	28	9	6	68	23	29	9	26	5	52	57	97	14	51	1	8	37	17
105378948	119	46	67	69	146	191	77	32	140	146	71	41	14	215	38	33	17	96	25	120	168	72	59	133	2	36	87	28
401934	1	0	1	2	3	1	0	2	1	4	0	0	1	7	0	0	0	0	0	5	2	221	2	2	0	0	2	1
54991	673	165	468	677	438	887	369	557	806	618	650	1026	235	485	398	326	405	598	632	654	705	420	468	423	410	581	333	364
254099	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	4
406984	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
406983	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0
554210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	22	1	0	0	0	0	0
100506376	2	1	1	0	0	0	0	1	6	1	0	2	0	1	1	0	5	0	2	1	0	0	1	4	0	0	0	2
254173	2	3	0	2	1	1	5	12	26	10	5	2	1	3	1	5	34	3	11	10	1	12	6	1	1	1	3	12
8784	200	24	31	2	98	39	30	233	38	1372	236	61	97	47	39	236	58	192	128	73	44	591	107	65	71	19	86	476
7293	423	59	167	57	242	247	81	396	4734	5676	599	209	142	185	112	336	430	393	232	126	80	404	174	167	138	175	79	656
51150	16758	4493	5940	12782	14051	6115	5555	13149	35159	14569	22931	12887	3570	10179	6462	5428	11893	6927	7803	9371	8263	3997	5883	19449	9478	16923	7746	8317
126792	2733	613	1538	1542	1755	1924	663	943	1969	1722	2716	2555	703	1081	1139	1020	1476	1493	1674	2355	1916	791	1255	2455	2338	2399	1629	1396
388581	17	10	17	7	29	15	16	21	3811	15	19	20	10	41	28	18	34	74	61	47	43	48	7	20	18	33	29	26
118424	4344	991	1667	3054	2549	2169	1284	2900	2855	2258	3362	4286	1127	2734	992	1329	2426	2121	2214	2563	2266	2459	1422	4355	2465	4681	2065	2445
101928895	89	61	83	13	19	64	15	41	94	72	138	31	32	87	61	15	87	91	20	33	51	6	59	14	29	24	41	29
6339	231	114	158	41	49	293	74	166	255	1117	262	95	119	113	117	81	156	288	91	75	110	308	157	84	179	26	76	156
116983	3785	943	1679	2191	1537	3066	1331	3249	3469	8970	4027	1809	871	1665	1570	1192	2675	5616	1561	1562	1672	3118	1448	2380	2531	2410	1470	1495
102465434	2	1	0	1	1	0	0	0	4	4	0	1	0	1	1	1	0	4	1	1	1	0	1	2	2	2	0	1
109623456	12	11	15	15	11	11	4	16	12	80	13	8	6	13	5	7	13	33	1	4	15	14	8	4	9	9	3	4
126789	820	179	353	695	305	476	338	624	811	816	758	998	289	716	561	411	574	800	906	727	518	855	420	1228	659	1913	877	461
54973	5558	1763	2547	5091	4694	3043	2054	5235	4286	4601	5202	6138	1931	3851	2907	1950	3975	3259	3539	3134	2901	2616	2858	3858	3641	4409	3847	3234
102465435	8	5	4	3	10	4	2	3	15	27	13	14	3	13	4	4	6	13	12	5	10	14	8	4	11	9	3	5
80772	2572	855	892	1769	1730	1232	576	1166	1105	1235	1823	2288	465	2068	2138	901	1220	1314	1679	1772	1670	1640	1246	3284	1491	2672	2060	1076
83756	100	19	29	48	19	26	18	42	29	487	306	45	24	74	40	76	368	53	78	42	34	45	53	32	133	22	83	113
1855	6056	1546	2465	4598	3060	2552	1598	2528	4467	4081	3720	6359	1166	4582	3215	1530	1922	3225	2935	3740	3732	2744	2245	3846	2411	4329	4853	1660
102466740	3	1	4	1	2	2	2	0	1	5	4	9	2	7	4	2	6	9	2	5	11	3	2	2	5	4	1	3
54587	5861	352	906	584	1761	688	776	1704	6139	1699	3372	8609	569	1317	3462	483	11828	3430	7917	1483	897	732	1110	3125	23044	793	278	399
54998	5491	2464	2482	4695	3625	4368	2114	4986	3872	3510	3876	6418	2043	5373	3266	2244	3406	4512	8897	3832	2905	3717	2295	10375	3993	8713	5064	3755
81669	7188	2727	2217	2132	2862	10444	4502	11233	12610	5329	8162	8830	4783	3284	1451	3905	5861	7568	2510	5642	9679	4612	7311	1559	8178	6039	1968	3549
148413	1391	873	1179	993	1585	1105	1135	2085	1525	1315	2180	1973	939	853	443	859	1658	1592	1664	872	729	1052	1212	892	1228	1519	739	1081
55052	5097	2344	3136	4000	3397	2659	1752	6034	3655	4151	5535	5826	2611	2824	2388	2395	4778	4546	5861	2684	2100	3629	2140	5056	2802	5868	2709	2811
107984868	17	2	6	0	10	1	2	23	37	10	2	9	3	5	3	5	9	5	4	5	2	12	19	29	5	8	0	28
441869	240	17	20	20	29	35	20	162	485	73	74	101	51	9	63	21	230	103	56	78	32	566	378	29	133	46	13	443
105378585	9	0	5	3	1	6	4	11	72	1	3	5	9	3	5	4	19	12	9	3	1	48	5	5	33	12	1	22
643965	2	1	2	1	0	0	1	3	80	3	5	0	1	0	0	0	3	2	1	0	1	7	1	2	23	1	1	3
102724312	10	41	26	1	2	0	48	121	260	88	108	18	14	2	13	4	38	16	61	2	1	60	23	10	43	10	75	12
107985729	16	23	21	2	3	2	21	55	136	44	90	8	3	5	5	2	46	7	13	0	0	29	20	3	13	11	24	10
64856	3583	1244	2191	901	979	520	2171	4081	11085	2826	8017	1607	1756	1374	2455	661	4097	4195	5826	977	448	3262	1582	5950	3659	2991	3070	1885
219293	134	56	119	62	64	43	431	147	118	113	307	166	61	84	49	52	274	262	79	60	44	133	136	251	539	267	56	150
83858	2357	686	1343	1354	1939	1642	1449	1573	2000	4788	1772	4488	1482	2061	1185	1160	1495	6114	2487	1008	1113	2133	2125	6999	1242	6608	931	1636
55210	4113	869	1703	2634	3098	1776	2173	2051	3282	3590	2467	5996	1462	2808	2593	1216	1955	4263	3553	3083	2387	2075	2163	9079	1660	6713	2114	1857
339453	58	12	16	16	20	15	132	24	244	35	130	228	22	87	15	6	51	87	47	115	126	6	23	58	285	236	42	60
29101	7924	2584	4957	9674	7556	3235	1906	3869	3684	5407	6870	10477	3864	9065	2550	2564	3709	4683	23832	5005	3868	2383	3551	17727	3382	10621	8590	5089
643988	659	229	1287	2410	144	857	325	126	799	969	1063	232	734	710	1868	606	378	1168	10607	1765	1116	657	868	891	167	2274	1097	162
105378586	20	11	122	112	21	26	20	2	50	72	110	14	39	49	98	33	36	54	147	149	92	28	45	48	14	147	44	8
142678	2096	817	1556	2053	2663	1934	790	1751	2244	2256	3204	3166	1092	3210	1495	1174	1707	2932	3041	1689	1777	2573	1653	2171	2409	1852	1973	1532
8510	305	52	72	80	68	133	85	243	110	258	134	339	41	91	51	80	290	187	265	160	97	110	97	237	951	163	99	307
984	5831	1688	4769	4838	6154	2709	2024	6054	3936	3458	6479	5870	938	4507	2410	2022	5315	3989	3040	3931	3509	3554	2557	10843	5810	8324	5056	5812
728661	3017	1669	2129	5998	5380	2364	1579	4780	4978	1855	6038	7516	781	3901	1175	2022	4502	2544	2666	6097	6049	1755	3650	1291	4102	5241	2383	3368
8511	199	15	23	22	20	25	31	134	47	177	71	156	8	10	13	15	178	66	78	58	16	41	44	106	681	23	12	146
728642	4010	1142	2647	2526	3286	1859	1087	2986	2469	1805	4164	3414	481	3048	1346	1227	3296	2991	1738	2250	2105	1686	1814	5085	4805	5233	3598	4443
9906	3903	616	2603	1820	1706	2014	788	1976	2097	2213	3354	2479	709	1395	616	875	1699	1714	1639	2525	2909	917	1213	424	5204	2198	1984	1497
112268218	451	199	153	263	265	310	223	389	213	254	372	486	222	269	124	281	288	355	300	303	241	214	235	282	328	475	285	497
65220	5407	2712	2633	3361	4302	2517	1983	4239	2958	3011	5302	6127	2032	3540	1650	2236	5010	3584	2394	3271	2605	1992	3168	3790	2438	5989	2342	4990
2782	45139	11006	19672	36216	35496	22981	10191	16602	26719	25883	39335	47926	6505	21275	5481	11687	28861	18946	10904	32962	27940	8200	15613	26161	18587	44392	12052	17041
105378949	29	10	19	16	7	25	12	23	11	6	15	43	9	66	26	17	19	10	13	28	24	7	9	31	11	36	50	24
163688	4	2	12	0	4	99	19	11	64	43	30	4	23	13	30	23	30	70	10	3	4	11	8	6	21	1	6	25
339456	9	26	0	0	1	22	13	11	158	22	23	14	7	42	64	8	3	127	30	5	2	11	14	42	0	1	48	40
85452	5	14	0	5	8	9	0	15	17	4	9	3	6	12	0	0	12	10	1	2	1	5	7	24	9	11	3	0
107984872	0	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	7	2	0	0	0
105378589	41	3	4	13	17	11	0	7	17	9	27	8	4	9	5	1	23	45	0	1	3	2	0	3	22	6	1	3
2563	167	16	44	133	79	129	9	58	82	69	223	21	44	63	68	5	82	148	24	16	32	30	55	47	129	154	6	7
105378590	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105378591	0	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	2	0	1	0	2	0	3
5590	2774	1005	130	704	375	2992	234	812	2040	1585	2939	247	158	1772	1223	708	236	267	248	1054	732	836	285	547	605	2170	1404	1087
100506504	67	30	15	14	16	118	30	66	64	114	252	24	11	42	34	41	26	25	6	51	73	23	17	16	50	82	33	45
199990	2807	876	875	2418	1030	2346	1140	2272	1642	1706	2772	2468	998	3576	2862	1554	1426	2741	3345	1273	905	887	1037	4485	4287	3680	3169	2256
112268219	166	89	62	70	126	184	159	397	385	516	294	231	105	262	118	166	256	415	153	103	126	153	116	81	193	442	86	196
105378593	12	8	7	2	2	18	5	8	7	7	10	14	10	13	4	8	12	8	12	6	10	3	14	9	39	7	4	6
6497	12054	3875	3077	7443	6471	4326	1949	4008	11820	7096	18083	11399	980	6537	3812	2420	6576	3248	2669	10554	11804	1881	3289	5331	9136	8621	3606	4049
79906	349	115	325	207	160	258	136	239	486	309	582	627	79	175	204	105	269	225	390	287	283	206	187	289	199	241	230	147
100129534	38	65	39	37	46	70	16	49	135	24	225	30	12	10	69	26	43	73	54	82	64	13	45	28	50	14	96	62
11079	9781	4676	4059	9112	8014	5741	3204	9118	7858	8049	10039	12031	3777	7282	2704	4468	6091	7087	5931	7203	6190	5006	4069	13400	5973	11531	6398	4800
5192	2311	958	1336	1812	1657	1702	801	2370	1700	1398	2076	2744	810	1293	981	959	1254	1307	2300	2010	1827	678	1236	2558	1414	2630	2071	954
9651	116	79	148	26	63	26	14	200	32	29	151	1169	62	65	62	214	154	88	84	179	145	1137	141	124	46	123	124	327
55229	1816	564	1401	1663	1516	1334	473	1091	1394	1253	2246	2879	536	1523	727	971	1516	1186	1372	1176	1266	589	1214	1340	1039	2570	1147	999
388585	4	1	17	0	11	3	1	7	1	5	4	8	12	2	3	6	6	9	50	1	0	21	0	7	1	3	1	3
115110	2384	1157	1748	1832	3264	1932	609	689	528	1129	918	351	660	1767	2438	2784	1617	1460	1594	1963	2844	154	2350	1469	113	1973	2418	828
8764	12074	6854	6334	9553	9307	21197	5069	4740	2459	5788	3778	2303	6420	11731	18463	19339	5427	12636	29675	11728	16353	1255	18502	12660	1351	12437	23188	6479
100996583	34	11	17	21	89	24	5	17	11	7	19	4	12	45	17	29	20	17	14	12	10	11	39	17	16	7	14	61
127281	4271	1113	3605	3880	5028	3447	968	845	2358	2895	3136	3939	665	3557	2025	888	3415	2115	1931	1758	1466	803	3966	4004	745	6671	1160	849
79258	486	138	551	444	431	641	244	148	275	497	850	581	139	484	279	171	531	402	520	256	222	138	701	774	165	957	181	152
105378597	1	0	9	0	0	3	1	11	6	0	1	1	5	4	0	3	0	6	5	3	2	0	1	3	9	2	2	9
100287898	27	5	21	2	11	42	17	114	71	13	12	11	19	40	31	25	32	52	19	40	48	2	40	6	13	6	2	42
105378603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
440556	9	4	1	2	3	4	0	8	262	2	4	14	2	2	5	2	31	27	2	5	5	11	80	5	4	1	0	8
63976	31	26	10	1	23	9	21	27	912	64	131	46	13	9	10	14	155	40	11	26	8	23	186	36	25	15	10	33
100422968	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	2	0	0	8	5	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0
107984909	0	0	0	0	0	0	0	0	3	4	2	0	0	0	0	0	1	1	0	1	0	0	4	0	0	0	0	0
105378605	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378604	32	1	1	0	6	51	2	3	35	117	17	17	7	2	2	1	16	28	1	2	3	7	2	14	20	0	0	7
27237	24	231	129	3	17	2	282	141	1692	713	759	29	10	30	262	37	129	213	121	18	14	1056	352	141	7	256	81	23
1953	1709	878	1325	51	162	156	1441	404	1912	296	662	1147	199	149	582	1071	1725	1658	505	4141	4454	1088	2744	187	238	74	83	488
105378608	1	5	1	0	1	0	4	0	8	1	4	19	2	3	0	1	7	2	0	0	0	0	0	2	4	0	0	5
693135	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
127262	8455	2470	1614	6274	4311	4123	1159	4830	1852	2995	3671	3593	1327	3504	845	2213	2777	2087	1908	3095	3545	2607	2491	2079	1743	3081	2684	2639
49856	2168	630	1051	1930	926	1253	480	1236	950	1100	1256	1670	671	902	573	624	829	971	639	1034	1027	551	1133	924	687	1333	1055	979
7161	102	19	130	36	96	180	24	85	110	6	119	15	21	31	515	77	158	157	47	415	211	431	122	20	58	487	59	198
105378610	1	1	1	1	0	0	0	0	0	0	0	0	2	6	1	1	2	2	0	2	1	0	6	1	0	3	7	5
105378609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
57212	654	680	1963	44	1054	85	780	1950	1954	164	2870	291	194	498	408	706	2143	490	774	369	204	432	373	87	695	642	182	718
148870	1	6	30	0	3	7	7	7	31	1	1	1	3	12	0	2	3	1	2	1	5	0	6	4	4	3	5	4
388588	26	135	182	115	138	129	21	49	197	48	113	1	19	621	269	49	96	116	564	96	116	5	173	197	182	130	327	35
57470	4879	1641	2786	3414	3500	3054	1684	3137	2951	2241	4178	5032	1428	3800	1281	1781	3261	2465	3251	4137	3475	2397	2053	4264	2920	5700	2281	2624
9731	3725	1248	1444	3869	2984	1613	840	1947	2228	2076	3017	2822	688	2663	437	1116	2182	1377	1057	2559	2698	955	1283	2792	1612	3802	1904	1745
1677	687	249	433	685	488	367	248	649	555	405	633	877	182	455	137	338	537	362	285	707	678	145	500	194	244	690	265	375
107984910	15	10	2	12	43	5	4	13	15	9	3	47	4	14	6	3	9	29	5	44	64	5	7	3	21	17	1	9
339448	1622	657	1038	1137	1416	988	574	1162	1412	1229	1489	3130	560	1325	279	740	1395	1333	735	1154	1267	669	959	752	604	1720	499	830
100133612	31	6	8	19	0	8	2	3	116	72	6	15	11	9	7	5	9	16	7	2	3	5	24	4	3	5	13	8
728716	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376672	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376673	3	0	2	51	0	0	4	1094	0	1	3	423	458	56	2	0	0	0	1	594	444	0	0	3	4	10	1	0
284661	0	0	1	2	13	11	0	1	0	4	1	0	11	20	0	6	0	0	0	51	23	0	10	405	0	3	5	0
105376674	0	0	1	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	12	0	0	0	0
107985376	0	0	6	0	7	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	2	0	15	1	0	0	0
55966	139	0	0	3	30	3352	11	56	33	11	9	182	22	31	3	30	130	50	12	18	4	94	1134	236	7	2	4	32
105376680	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0
100616421	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	8	0	0	1	0	0
261734	1752	349	715	2085	1384	1347	373	787	1826	1552	1198	2179	720	770	465	377	610	945	338	1379	1153	420	6333	716	453	1907	2121	502
8514	14022	8977	4313	24706	41227	1278	2000	1289	1677	12749	3952	1296	1638	5627	4212	6060	4687	9137	10560	47027	51580	497	12996	24317	1490	19548	40128	4360
26038	4	1	15	2	6	5	7	9	26	17	9	3	6	12	0	4	4	7	9	16	7	8	5	9	359	3	37	8
105376687	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6146	55050	30930	55833	62207	46715	26137	19283	28777	26458	23041	36728	41138	13870	39621	20980	28759	33544	24130	39082	51397	56964	21087	39346	23901	18520	35952	23931	28303
107985733	629	319	351	291	245	188	82	235	602	414	283	129	254	451	127	206	92	265	158	134	170	39	147	220	131	161	430	128
102724450	228	76	59	108	35	102	18	24	235	128	21	30	63	267	63	28	13	109	155	54	67	3	70	48	68	62	99	10
388591	1007	442	394	333	170	529	204	277	1215	501	448	393	401	730	309	326	310	816	410	540	795	166	413	196	342	432	369	252
23463	10534	2223	4796	9050	12956	6717	2858	6431	5963	11532	14096	14408	2850	6723	2747	3219	5961	6707	4231	8021	5769	3970	5571	7272	5550	12876	4853	4644
148645	14	6	9	18	18	9	1	21	15	58	27	11	55	8	4	2	10	41	46	9	4	9	8	36	8	14	11	19
390992	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	1	0	4	0	0	0	1	0	1	0	0	0
387509	2248	457	3041	2124	16236	618	811	666	2278	7668	2579	2762	827	7530	1886	319	1419	1723	3861	788	632	940	7916	3466	7551	2689	1744	345
11332	21055	2741	5413	14814	24884	7871	1997	8704	6476	13888	6028	13399	2267	5902	6410	1906	3357	5127	4854	8704	5705	2227	4513	8647	3633	12868	8590	4691
54626	40	5	19	7	12684	39	4	229	455	24	35	29	3	2198	55	3	64	192	8	9	3	2310	161	377	3	20	7	0
83715	27	998	19	1	420	9	10	123	2828	70	219	89	12	589	16	34	61	144	196	39	19	454	57	394	101	64	9	62
100422975	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8718	260	77	45	6	92	43	29	295	1525	282	151	383	130	29	81	252	296	400	65	83	24	880	205	34	443	55	28	310
57449	737	63	106	149	743	119	112	424	1607	1735	545	1358	159	70	350	71	844	852	180	255	62	2083	428	188	1655	362	82	194
79707	1984	498	945	1035	1617	895	735	1224	1246	1397	1820	2046	591	1749	403	605	1374	1241	1049	1955	1959	794	516	2083	1780	3609	1324	1999
80835	6	2	1	5	2	3	41	11	11	6	99	0	2	4	2	2	28	0	2	59	64	4	9	4	533	4	4	0
107984912	2	0	0	0	0	0	5	0	1	2	12	0	0	0	0	0	1	0	1	7	5	1	0	0	92	0	0	1
3104	1053	529	682	920	789	755	496	1024	985	910	1198	890	396	779	587	496	812	757	859	652	719	425	683	844	902	1083	674	760
9903	12852	3557	3606	4676	13803	4672	2781	6745	6621	6459	5748	10968	1859	5961	3516	3273	3249	2417	2196	10382	11938	2768	2420	2585	2462	6234	3824	1943
107984913	42	19	11	9	30	27	3	25	26	110	58	14	9	22	1	5	21	13	3	19	41	8	11	12	82	19	11	4
148479	2638	674	1384	1595	1590	1520	974	2438	2429	3197	2193	3239	553	1290	927	1031	1788	1443	1154	2660	2202	997	942	2046	2704	2933	1024	1243
90326	2116	726	899	1933	1216	1395	764	1391	1608	871	1764	2021	788	1509	666	842	1137	1349	2484	1334	1186	930	831	2327	1383	2524	1633	1062
55735	4120	1551	2356	4332	4179	1976	1007	2101	4074	2574	3437	4242	739	3174	1299	1002	3489	1896	2241	3079	2679	1835	1878	4853	1048	5641	1891	1667
100505887	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110841581	4	9	8	4	2	39	11	28	12	16	8	18	39	31	10	37	14	35	28	28	39	22	18	12	12	28	8	21
